ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,Unnamed: 14
1661099815,aka DAN: A Korean Adoptee Documentary Project,Documentary,Film & Video,USD,2013-08-28,25000.0,2013-07-25 22:53:30,34456.14,successful,556,US,34456.14,34456.14,
2017991327,Starman Exhibition,Public Art,Art,GBP,2016-04-24,250.0,2016-03-25 14:08:56,271.0,successful,15,GB,382.14386958,396.0540738034344,
115797900,AZONTO: Festival Raising HIV Awareness Through Dance Stories,Performances,Dance,USD,2015-10-28,1110.0,2015-09-28 19:14:27,1879.0,successful,20,US,1879.0,1879.0,
2017960171,Famously Bald Characters & Chemoheads | The Calendar,People,Photography,USD,2015-04-15,4800.0,2015-03-16 15:49:01,4800.0,successful,31,US,4800.0,4800.0,
1217244564,ScalaQuest - a game to learn Scala,Software,Technology,CAD,2017-08-19,22000.0,2017-07-20 14:08:41,31299.01,successful,301,CA,242.97336019,25023.193156379915,
270785385,Step into the Alpine Universe! (Canceled),Music Videos,Film & Video,USD,2015-03-22,20000.0,2015-02-20 09:18:13,5500.0,canceled,29,US,5500.0,5500.0,
1362089891,"NEFERTITI'S DAUGHTERS: A Film of Women, Art, and Revolution",Documentary,Film & Video,USD,2015-12-12,70000.0,2015-11-10 17:24:34,77643.0,successful,233,US,77643.0,77643.0,
555981099,The Great Flu,Shorts,Film & Video,GBP,2013-01-14,250.0,2012-12-13 09:18:04,5.0,failed,1,GB,8.05729055,7.957475252251966,
1104841553,"WETWARE Post-Production: Editing, Music, Sound, Animation",Thrillers,Film & Video,USD,2016-11-27,38000.0,2016-09-28 16:31:43,3331.0,canceled,16,US,165.0,3331.0,
1982283090,Jason takes Seattle by storm!,Fine Art,Photography,USD,2014-08-03,1000.0,2014-07-12 21:11:33,1200.0,successful,20,US,1200.0,1200.0,
1280401619,Hechos y Leyendas del Pante?n de Mezquit?n / tomos 1 y 2,Anthologies,Publishing,MXN,2017-01-10,25000.0,2016-12-03 08:19:38,1400.0,failed,3,MX,16.871470000000002,64.65019625952435,
1521195240,Pinit Smartphone App: The Next Craze In Social Media.,Apps,Technology,GBP,2015-04-30,5000.0,2015-03-31 20:38:11,1205.0,failed,17,GB,1791.6031098,1859.6539963269904,
539864580,Music Video - Official Song - Backstage Artist Lounge,Rock,Music,USD,2012-06-04,5995.0,2012-04-05 23:28:56,246.0,failed,10,US,246.0,246.0,
1562216855,Artist PTSD help travel for inspiration and life experiences,Video Art,Art,USD,2015-05-06,5000.0,2015-03-07 02:00:55,0.0,canceled,0,US,0.0,0.0,
1424333641,EL SANTO GRUVE,Film & Video,Film & Video,USD,2013-10-17,15000.0,2013-09-14 05:49:54,810.0,failed,17,US,810.0,810.0,
443663988,Keepsake - A Short Film,Shorts,Film & Video,GBP,2013-12-05,550.0,2013-11-05 15:00:56,570.0,successful,9,GB,908.373774,931.661790425132,
125005038,Geoff and his Two Dads: Interactive Children's iPad Book App,Children's Books,Publishing,USD,2012-06-10,5500.0,2012-05-10 02:42:03,5776.25,successful,124,US,5776.25,5776.25,
1742450105,Prince Street Talk: Barnstormers Baseball Podcast Season 1,Radio & Podcasts,Publishing,USD,2014-02-23,130.0,2014-02-03 21:13:58,165.0,successful,6,US,165.0,165.0,
267711895,"Public Event Space, Valpara?so, Chile",Architecture,Design,NOK,2015-11-07,20000.0,2015-10-12 13:30:30,26836.0,successful,45,NO,3321.17049308,3095.413859924333,
703723464,Youth Summer Theater - Seussical Jr.,Theater,Theater,USD,2013-06-30,3000.0,2013-06-13 07:01:23,536.0,failed,10,US,536.0,536.0,
1420494568,Ginger's Cakes and Bakes,Small Batch,Food,GBP,2017-06-16,2500.0,2017-05-17 11:40:32,1080.0,failed,20,GB,413.23328,1379.0637689302039,
1261658168,Emerging Voices: Spirit of the Child,World Music,Music,USD,2011-10-15,2000.0,2011-09-15 20:29:48,126.0,failed,3,US,126.0,126.0,
1072577099,Rogue Wizards RPG - Fantasy Roguelike Role Playing Game,Video Games,Games,USD,2014-11-12,70000.0,2014-10-06 10:27:06,74739.02,successful,1429,US,74739.02,74739.02,
591117283,the Damaged Four: Trapped by love,Thrillers,Film & Video,USD,2016-03-22,4694.0,2016-02-21 01:11:58,1.0,failed,1,US,1.0,1.0,
448140496,Cuffs - The New Way To Roll Your Jeans,Accessories,Fashion,USD,2016-04-24,15000.0,2016-03-25 17:52:05,116.0,failed,2,US,116.0,116.0,
1433778354,Brass Cannon Brewing Expansion,Drinks,Food,USD,2015-12-11,10000.0,2015-11-10 21:23:25,10200.0,successful,66,US,10200.0,10200.0,
1791533358,"Season Three: ""Submissions Only""",Webseries,Film & Video,USD,2012-12-12,50000.0,2012-11-12 17:30:24,60400.36,successful,887,US,60400.36,60400.36,
77811055,The perfect shirt for just you.,Apparel,Fashion,SEK,2016-12-01,250000.0,2016-11-01 10:19:43,13248.0,failed,18,SE,1207.4360463,1438.8739247545402,
1456905106,"White Label Comics presents ""Welcome to Paradise""",Graphic Novels,Comics,CAD,2017-10-03,15000.0,2017-08-04 06:20:42,1920.0,canceled,21,CA,893.13004125,1526.8389662027832,
772816101,Christo's Comfort Food Cookbook,Cookbooks,Food,USD,2015-09-09,5000.0,2015-08-06 23:15:42,10.0,failed,1,US,10.0,10.0,
280626464,Error 404,Drama,Film & Video,GBP,2015-04-22,3000.0,2015-03-23 13:41:23,3080.0,successful,59,GB,4605.65567,4656.788630178409,
1813533991,SKULTAR! - be KILLED in a graphic novel! (plus get other cool stuff),Comics,Comics,USD,2010-09-09,7500.0,2010-07-25 11:19:39,302.0,failed,9,US,302.0,302.0,
960617907,Men Dilemmas:  A Webseries About Mensï¿½ Issues (Canceled),Webseries,Film & Video,USD,2013-10-05,10000.0,2013-08-21 05:48:46,1116.0,canceled,10,US,1116.0,1116.0,
496528917,SPIRITistheSPIRIT's Universal Expedition Pt 1: ACQUIRE VAN!,Performance Art,Art,USD,2012-06-02,4000.0,2012-04-11 15:00:36,4070.0,successful,30,US,4070.0,4070.0,
879410291,Worlds Beyond - Classic retro RPG about the end of the world,Video Games,Games,USD,2012-10-06,20000.0,2012-08-28 04:32:16,4518.0,canceled,175,US,4518.0,4518.0,
971569971,Dirty Girl CSA,Farms,Food,USD,2015-03-02,4700.0,2015-01-31 02:07:20,5998.0,successful,69,US,5998.0,5998.0,
74927775,Artificial Beauty,Shorts,Film & Video,USD,2012-05-21,11500.0,2012-04-21 06:17:35,595.0,failed,18,US,595.0,595.0,
587808190,Exileration: King of the Raccoons,Experimental,Film & Video,USD,2015-05-14,1000.0,2015-04-14 21:02:59,1330.0,successful,26,US,1330.0,1330.0,
2051572129,Dark Tunnels,Playing Cards,Games,USD,2014-07-03,1000.0,2014-06-03 21:36:58,45.0,failed,3,US,45.0,45.0,
1607315575,Surviving Brain Injury: Stories of Strength & Inspiration,Anthologies,Publishing,USD,2016-09-27,7500.0,2016-09-09 17:40:25,8732.13,successful,197,US,849.0,8732.13,
1570680433,Night Thing: A Dance Turns Into a Film!,Dance,Dance,USD,2012-03-27,2200.0,2012-03-22 21:19:51,2286.0,successful,29,US,2286.0,2286.0,
1137690347,Untitled (as of yet): new ballet collaboration NYC/Asheville,Dance,Dance,USD,2011-08-07,1900.0,2011-07-26 16:00:31,2260.0,successful,34,US,2260.0,2260.0,
2116316010,Xen Pillow World Creation (Canceled),Product Design,Design,USD,2014-07-17,9872.0,2014-06-27 04:38:17,0.0,canceled,0,US,0.0,0.0,
1207529415,Around the World in 90 Days,Narrative Film,Film & Video,GBP,2013-01-27,100000.0,2012-11-28 13:54:08,1.0,failed,1,GB,1.60359976,1.583380834758376,
33108168,Tummy Cradle - Pregnancy Pillow - Developed by Chiropractors,Product Design,Design,USD,2017-08-09,18000.0,2017-07-10 14:30:04,600.0,failed,21,US,350.0,600.0,
1661928379,DEMONS - A short drama,Drama,Film & Video,GBP,2015-04-29,1000.0,2015-02-28 20:18:52,194.0,failed,5,GB,299.46728714,299.3965770020217,
712192336,The Wobbling Deadï¿½An Animated Puppet Parody,Animation,Film & Video,USD,2013-03-29,5000.0,2013-02-27 05:48:33,5064.05,successful,63,US,5064.05,5064.05,
547487613,NYC Dance Parade,Dance,Dance,USD,2012-05-21,2300.0,2012-04-19 21:01:48,125.0,failed,3,US,125.0,125.0,
2063084652,The Mission of Paul the Apostle: A Bible Video Game,Video Games,Games,USD,2016-06-01,800.0,2016-05-02 23:30:39,830.0,successful,38,US,830.0,830.0,
832818245,Scrap Metal Theatre presents Fool for Love,Theater,Theater,USD,2014-04-05,3000.0,2014-03-06 20:59:02,3300.0,successful,61,US,3300.0,3300.0,
2059431420,Be The Change Youth Initiative,Faith,Music,USD,2017-09-06,17280.0,2017-08-07 14:08:32,17490.0,successful,161,US,1568.0,17490.0,
187637608,Fractured Scarytales (The Beginning),Comics,Comics,USD,2013-04-07,895.0,2013-03-08 02:04:43,1050.0,successful,33,US,1050.0,1050.0,
1490748867,SurrealScapes Body Art Photography Playing Card Deck,Photography,Photography,USD,2013-03-19,15000.0,2013-02-12 19:00:41,3153.98,failed,144,US,3153.98,3153.98,
1003216930,"Calvin Thomas: Making the ""October Sky"" Album!",Music,Music,USD,2017-11-30,8000.0,2017-10-16 20:21:35,2393.0,failed,43,US,0.0,2393.0,
2053624378,I Cry Freedom,Documentary,Film & Video,USD,2013-09-23,15000.0,2013-08-24 14:28:39,355.0,failed,8,US,355.0,355.0,
274875246,HECOAXHE - Digital Embroidery Specialist / Unisex Apparel,Apparel,Fashion,GBP,2016-04-14,1250.0,2016-03-25 18:56:28,1345.0,successful,48,GB,1896.6180981,1907.260351673284,
2137099015,Nation Rising,Webseries,Film & Video,USD,2015-04-21,3000000.0,2015-03-22 08:01:31,40018.0,failed,31,US,40018.0,40018.0,
730313593,JusGo Mobiliti Scooter:  Goodbye Crutches!  Go Anywhere!,Product Design,Design,USD,2016-02-06,20000.0,2016-01-07 18:25:30,1210.0,failed,14,US,1210.0,1210.0,
1311236139,Troll Dice,Tabletop Games,Games,USD,2014-05-10,15000.0,2014-04-10 23:36:31,1995.0,failed,41,US,1995.0,1995.0,
145524380,"A Chance to Grieve, Short Film",Shorts,Film & Video,USD,2015-05-15,45000.0,2015-04-15 17:32:29,1211.0,failed,8,US,1211.0,1211.0,
931310715,Cake Board :New Solderless BreadBoard! Connectable to LEGOï¿½,Technology,Technology,USD,2014-07-27,47000.0,2014-06-27 04:30:54,18527.01,canceled,337,US,18527.01,18527.01,
9447394,Haunted House Graffiti Art Project,Art,Art,USD,2015-04-14,8730.0,2015-02-13 13:58:47,515.0,failed,11,US,515.0,515.0,
459918694,Ancient Filth Tape & Tour,Music,Music,USD,2012-06-30,600.0,2012-05-31 15:51:58,750.0,successful,22,US,750.0,750.0,
1964413067,AfroPuff's Playhouse,Theater,Theater,USD,2010-06-21,1500.0,2010-06-02 09:12:15,0.0,failed,0,US,0.0,0.0,
1123543839,Genrefinity: The Movie,Film & Video,Film & Video,USD,2011-11-08,125000.0,2011-09-24 19:31:58,2977.0,failed,30,US,2977.0,2977.0,
927827388,MIME GAME EP,Indie Rock,Music,USD,2012-05-19,4500.0,2012-04-09 23:07:22,796.99,failed,21,US,796.99,796.99,
1590797776,Omniversal: Realmer X #1,Comic Books,Comics,USD,2016-12-12,2500.0,2016-11-10 13:20:06,521.0,failed,24,US,0.0,521.0,
358758234,ZONE,Video Games,Games,USD,2017-09-01,150.0,2017-08-07 23:34:42,153.0,canceled,11,US,55.0,153.0,
1283707184,CRY HAVOC! FULL LENGTH RECORD,Punk,Music,USD,2014-06-01,1000.0,2014-04-10 20:36:17,1905.42,successful,53,US,1905.42,1905.42,
346368574,FROM THE INSIDE OUT: A PRISON DOCUMENTARY,Documentary,Film & Video,USD,2014-03-17,17500.0,2014-02-15 13:08:21,7843.0,failed,52,US,7843.0,7843.0,
1790825561,Paper Trax - Race Tracks on your walls - creative kids toy!,Games,Games,USD,2015-12-03,12500.0,2015-11-05 06:45:28,1992.0,canceled,46,US,1992.0,1992.0,
53434008,F.I.L.A. TOUR,Hip-Hop,Music,USD,2012-03-28,1500.0,2012-02-27 03:05:45,0.0,failed,0,US,0.0,0.0,
1250987099,Ophelia (Short Film),Shorts,Film & Video,GBP,2017-03-24,1000.0,2017-03-14 18:39:20,1350.0,successful,16,GB,316.610996,1684.383889803863,
155257484,look i drew you a whale calendar!,Illustration,Art,CAD,2015-11-01,5000.0,2015-10-10 17:59:21,6922.0,successful,103,CA,5327.07816832,5243.542155897279,
1806423450,Send Downtown Replay to the Asheville Fringe Fesival,Performances,Dance,USD,2017-02-06,500.0,2017-01-27 18:08:57,500.0,successful,7,US,50.0,500.0,
1467627728,HEART SMILES: Stop the Stigma of Mental Illness,Documentary,Film & Video,USD,2013-05-15,20000.0,2013-04-15 23:13:28,385.0,failed,6,US,385.0,385.0,
746195983,The Maiden of Lightning,Fiction,Publishing,USD,2014-12-16,10000.0,2014-11-06 01:59:27,376.0,failed,8,US,376.0,376.0,
1012684121,RESORT THERESIENSTADT: FROM THE LIFE OF VACATIONERS,Documentary,Film & Video,USD,2012-06-08,28000.0,2012-05-09 19:44:00,3805.0,failed,14,US,3805.0,3805.0,
1966214939,Sapiencia - Savourez votre amour pour la plan?te,Vegan,Food,EUR,2016-08-28,500.0,2016-08-01 00:22:10,740.0,successful,15,FR,0.0,828.2778536410648,
1540175027,Help Emily Master her EP & Make CD's!,Music,Music,USD,2017-09-10,630.0,2017-09-03 20:24:01,660.0,successful,19,US,110.0,660.0,
327338812,In a Dream,Shorts,Film & Video,USD,2015-08-07,29024.0,2015-06-23 21:59:29,2345.0,failed,22,US,2345.0,2345.0,
856985301,Gardner & Wells - A Gothic Ghost Story - A Feature Film,Film & Video,Film & Video,USD,2010-11-15,12500.0,2010-10-01 01:56:24,13250.0,successful,117,US,13250.0,13250.0,
337558346,Cute Amigurumi Marine Jellyfish,Crochet,Crafts,SGD,2017-04-18,30.0,2017-04-03 20:54:14,50.0,successful,2,SG,0.0,35.783296357260426,
1849361209,CLIC,Video Games,Games,USD,2012-11-17,95000.0,2012-10-18 11:59:17,370.0,failed,16,US,370.0,370.0,
103768816,YAWN 'Open Season' on VINYL,Indie Rock,Music,USD,2012-05-06,2400.0,2012-04-06 22:11:03,2551.0,successful,38,US,2551.0,2551.0,
1283942766,50th & 4th - 2018 Frigid Festival - NYC,Plays,Theater,USD,2018-01-13,3800.0,2017-11-14 17:15:48,3020.0,live,96,US,290.0,3020.0,
935129831,From the Borders,Nonfiction,Publishing,EUR,2016-10-24,5000.0,2016-09-23 12:53:10,3609.0,failed,60,NL,1879.5099791999999,3941.763690775247,
1564077346,The Yellow Wallpaper,Shorts,Film & Video,USD,2018-01-03,2000.0,2017-12-04 02:32:17,2280.0,live,28,US,30.0,2280.0,
649253905,Human Ottoman Creates New Album: Farang,Music,Music,USD,2015-07-22,2000.0,2015-06-27 00:54:04,2000.0,undefined,0,"N,0""",,2000.0,
317162617,The Cells of Baldwin County,Documentary,Film & Video,USD,2014-12-22,4500.0,2014-11-21 17:00:42,5180.0,successful,54,US,5180.0,5180.0,
1196830225,VCU Dance Spring 2014 Senior Projects: Conversations,Dance,Dance,USD,2014-04-15,2500.0,2014-02-14 02:21:43,2736.0,successful,41,US,2736.0,2736.0,
2028804922,"Wrapwire; the brandable, global plug and wire tidy",Product Design,Design,GBP,2013-04-26,1500.0,2013-03-26 23:35:20,2706.17,successful,162,GB,4125.026486345901,4187.821108016095,
2064225425,"Pens, paint, and paper",Mixed Media,Art,CAD,2015-01-16,50.0,2014-12-17 21:41:52,456.0,successful,18,CA,392.01762768,378.8948899044453,
603804980,Shane Johns Project,Music,Music,USD,2012-02-20,2000.0,2012-01-19 22:02:38,20.01,failed,2,US,20.01,20.01,
603672343,Camera Obscura - Edinburgh Fringe Festival project,Performances,Dance,GBP,2015-07-20,2000.0,2015-06-20 15:38:00,2072.0,successful,36,GB,3291.64759672,3206.3383986877534,
1700259999,"Cards for Gods & Goddesses, BICYCLEï¿½ - Olympus Playing Cards",Playing Cards,Games,CAD,2014-11-21,16000.0,2014-10-17 00:33:15,3593.0,canceled,169,CA,3176.7419675,3190.941385435169,
1160190517,Children's books by Chase.,Children's Books,Publishing,USD,2016-06-26,10000.0,2016-05-27 18:49:11,0.0,failed,0,US,0.0,0.0,
703304924,"Remember the Tennis Score, Always!",Product Design,Design,EUR,2017-06-30,7000.0,2017-05-31 17:29:44,40.0,failed,2,FR,22.2511734,45.64803085806886,
563162309,LIGHTSTEP CHRONICLES ï¿½ Retro Futurist Space Opera Comic Book,Comics,Comics,USD,2017-04-11,10000.0,2017-03-12 12:20:23,12424.33,successful,500,US,3214.0,12424.33,
992987490,Bicycle Neon Card - Save the night of old Hong Kong,Playing Cards,Games,HKD,2018-01-17,32000.0,2017-12-18 20:26:07,43573.0,live,85,HK,658.55000336,5569.003859819533,
913577690,Radio Esport for Casting,Games,Games,SEK,2016-10-29,5000.0,2016-09-29 21:09:34,110.0,failed,3,SE,11.635169,12.247670159108369,
1559509865,Shindig Machine: a game of collaborative absurdity,Tabletop Games,Games,USD,2013-07-01,2500.0,2013-05-29 03:38:44,3688.0,successful,102,US,3688.0,3688.0,
1266325536,The Spiderman & the Devil Writer,Documentary,Film & Video,USD,2013-04-07,20000.0,2013-03-08 17:11:37,1015.0,failed,7,US,1015.0,1015.0,
975957232,Budgeting made simple yet impactful.,Apps,Technology,USD,2017-09-28,5000.0,2017-08-29 09:50:06,240.0,canceled,8,US,0.0,240.0,
40752484,Human Peace Sign w/ Flower Power,Art,Art,USD,2011-04-22,5000.0,2011-03-10 17:56:35,140.0,failed,6,US,140.0,140.0,
1394308792,The Way to Kevin,Documentary,Film & Video,USD,2012-09-27,1000.0,2012-09-06 21:57:09,1315.0,successful,29,US,1315.0,1315.0,
110459567,The Pirate Cowboy Viking Ninja Deck of Cards,Playing Cards,Games,USD,2015-04-03,10500.0,2015-03-04 19:35:25,367.0,failed,26,US,367.0,367.0,
1224114577,Intelligent IOT Sunset Landscape Lighting Timer,Technology,Technology,USD,2017-08-26,500.0,2017-06-27 04:04:58,0.0,failed,0,US,0.0,0.0,
1455969320,ParfumVandaag.nl is d? MVO Parfumaanbieder van Nederland!,Accessories,Fashion,EUR,2014-10-09,10000.0,2014-09-09 00:02:42,0.0,failed,0,NL,0.0,0.0,
550501227,"Fragile Tower T-Shirts, Hoodies and Cards",Fiction,Publishing,GBP,2015-03-21,55.0,2015-03-09 19:56:45,355.0,successful,11,GB,533.8602748,528.0773521755299,
1589148840,Chaotic Defense (Canceled),Games,Games,USD,2015-03-26,500.0,2015-02-24 05:29:24,0.0,canceled,0,US,0.0,0.0,
217555303,FBJO SUMMER 2011: A Jazz Campaign!,Jazz,Music,USD,2011-07-30,10000.0,2011-07-03 00:42:08,10570.0,successful,69,US,10570.0,10570.0,
1588643056,Life Cable | 10 ft Lightning Cable for iPhone,Product Design,Design,USD,2015-08-01,2000.0,2015-07-02 21:05:46,8046.0,successful,392,US,8046.0,8046.0,
156975273,Smart e-Charger: Charge Your Car Smarter (Canceled),Hardware,Technology,USD,2015-06-01,30000.0,2015-05-02 20:29:55,1605.0,canceled,5,US,1605.0,1605.0,
1845326614,Isolation,Photography,Photography,EUR,2016-12-17,6000.0,2016-11-17 05:01:17,0.0,canceled,0,DE,0.0,0.0,
470671662,"ADVENTURES OF A HAPPY HOBO, a Clown on the Road",Documentary,Film & Video,USD,2015-06-20,1050.0,2015-05-21 03:17:22,60.0,failed,1,US,60.0,60.0,
516735051,"""The Spectacular Spider-Man"" Fan-Film",Film & Video,Film & Video,GBP,2015-01-20,825.0,2014-11-21 17:07:21,15.0,undefined,0,"N,0""",,22.476961114857268,
209437118,DEER EDITOR: HACK,Comic Books,Comics,AUD,2016-09-29,2000.0,2016-08-30 07:58:51,4714.0,successful,514,AU,1125.83550848,3589.704538531831,
2090802977,de Palo: Handmade from real coffee wood,Drinks,Food,USD,2017-11-15,8000.0,2017-10-16 06:00:15,12495.0,successful,169,US,1097.0,12495.0,
13619749,BO BICE ART/PHOTOGRAPHY BOOK  & 10 SONG CD,Mixed Media,Art,USD,2013-09-30,35000.0,2013-09-05 02:30:48,9327.0,failed,92,US,9327.0,9327.0,
427361726,House of Animation & Robotics,Robots,Technology,USD,2015-07-03,150000.0,2015-06-03 18:17:32,0.0,failed,0,US,0.0,0.0,
245673441,Squrve.com,Web,Technology,CAD,2014-12-10,224000.0,2014-11-10 23:54:15,5.0,failed,1,CA,4.4112717,4.317789291882557,
2066204233,"Animal Cloud ""Take Care"" Music Video",Music Videos,Film & Video,USD,2015-06-17,1800.0,2015-06-02 18:23:01,2055.0,successful,43,US,2055.0,2055.0,
1563206835,The Love of an Angel,Shorts,Film & Video,USD,2015-01-01,12500.0,2014-11-27 01:17:39,2097.0,failed,28,US,2097.0,2097.0,
507158594,Endangered Language Revitalization Instructional Materials,Webseries,Film & Video,USD,2015-07-05,4500.0,2015-06-05 02:40:07,32.0,failed,2,US,32.0,32.0,
239852131,Carmel - Second Wife Blues | Sad Situation CD Single,Blues,Music,GBP,2015-09-24,1000.0,2015-08-30 23:17:44,1094.0,successful,51,GB,1683.87482272,1660.3177975747824,
1348718087,RESIST THROUGH OUR EYES: Our Rights and Freedom,Documentary,Film & Video,USD,2017-03-16,3000.0,2017-02-14 19:35:10,285.0,canceled,8,US,0.0,285.0,
926433618,NEWS-2-TXT - Major headlines straight to your inbox!,Web,Journalism,NZD,2014-09-13,10000.0,2014-08-14 23:15:37,50.0,failed,2,NZ,42.121828,40.71329696278805,
1103319716,Food of Gods T-Shirt,Fashion,Fashion,USD,2011-07-25,2000.0,2011-06-25 03:46:44,2117.0,successful,39,US,2117.0,2117.0,
657887267,Cenote Swimwear - surf bikinis that actually STAY on,Fashion,Fashion,AUD,2016-06-28,10000.0,2016-06-08 08:42:44,3.0,failed,3,AU,2.20968756,2.24433305902596,
1776664335,The Pizza Truck,Food Trucks,Food,USD,2015-06-17,225000.0,2015-05-18 17:40:38,10.0,failed,1,US,10.0,10.0,
694114222,Labyrinth Lord Referee Screen,Games,Games,USD,2011-12-10,1000.0,2011-11-10 18:11:34,1671.0,successful,74,US,1671.0,1671.0,
1262677851,The Night,Webseries,Film & Video,USD,2017-07-31,7500.0,2017-07-01 13:30:39,252.0,failed,3,US,52.0,252.0,
1668278626,Publishing Dylan and the Dream Pirates,Fiction,Publishing,USD,2010-06-06,1600.0,2010-04-06 18:33:03,20.0,failed,2,US,20.0,20.0,
1623712467,CELLAR DOORS: A new play,Theater,Theater,USD,2013-07-11,600.0,2013-06-13 21:23:34,1225.0,successful,10,US,1225.0,1225.0,
754305214,Sea'ds Coconut Bar,Food Trucks,Food,AUD,2016-12-07,10000.0,2016-11-07 02:24:29,0.0,failed,0,AU,0.0,0.0,
757214562,PUSHKIN IS OUR EVERYTHING,Documentary,Film & Video,USD,2011-12-03,5000.0,2011-10-24 09:07:24,5041.0,successful,40,US,5041.0,5041.0,
1324815773,"The Colorblind Perception, Portraits of the Colorblind",Conceptual Art,Art,USD,2012-04-25,1200.0,2012-03-26 05:09:50,1213.0,successful,8,US,1213.0,1213.0,
404464431,ChocolateConstruction: Build a 3D Edible Chocolate Dinosaur,Product Design,Design,USD,2017-08-24,5000.0,2017-07-25 18:05:41,31665.0,successful,1063,US,110.0,31665.0,
1418080674,Funding for my first official album!,Pop,Music,USD,2018-01-29,7000.0,2017-12-30 22:13:27,60.0,live,3,US,35.0,60.0,
216047297,Once Upon a Paper,Painting,Art,USD,2012-05-24,200.0,2012-05-03 16:44:01,740.0,successful,19,US,740.0,740.0,
1673145169,Fluid Farms - Aquaponic Greenhouse,Food,Food,USD,2013-04-13,5000.0,2013-03-10 15:31:25,9028.69,successful,141,US,9028.69,9028.69,
1482229417,"My Cold Embrace, Produktion des 8. Albums",Metal,Music,EUR,2016-11-01,1000.0,2016-09-02 15:07:15,571.0,failed,18,DE,94.8554848,633.4098749819739,
1116359160,OTHER DESERT CITIES 3rd Full Length Album,Country & Folk,Music,USD,2013-11-29,8490.0,2013-10-29 23:00:59,3580.0,failed,78,US,3580.0,3580.0,
1575165099,"Bethany Wild: ""Hummingbird Street"" (New CD)",Jazz,Music,USD,2011-09-08,4000.0,2011-08-02 14:25:59,860.0,failed,23,US,860.0,860.0,
106934658,UnchARTed Studio Gallery: Restroom Accessibility Project,Public Art,Art,USD,2012-03-01,3000.0,2012-02-03 06:05:46,621.01,failed,11,US,621.01,621.01,
1268982431,Thrill Seekers Reloaded!,Mobile Games,Games,USD,2016-05-08,500.0,2016-03-09 23:25:10,0.0,failed,0,US,0.0,0.0,
2127475525,YANKEES IN PERSIA,Nonfiction,Publishing,USD,2013-12-07,18000.0,2013-11-07 21:25:20,2696.0,failed,23,US,2696.0,2696.0,
1621166074,Rock Star,Drama,Film & Video,USD,2015-03-27,500.0,2015-02-25 06:45:53,500.0,successful,10,US,500.0,500.0,
1176288089,Photographic Journey Across America (Canceled),Places,Photography,USD,2014-08-25,10000.0,2014-06-26 22:55:10,50.0,canceled,1,US,50.0,50.0,
2054238960,DOORKRUISING//ENCOUNTERS,Experimental,Theater,EUR,2015-05-02,600.0,2015-04-23 19:44:57,600.0,successful,7,NL,643.570356,673.2571056677027,
1371599084,THE FRONTIER -  A Feature Film,Narrative Film,Film & Video,USD,2013-06-10,50000.0,2013-05-01 21:01:46,50301.0,successful,125,US,50301.0,50301.0,
462533978,Daughter of Hell (Paranormal Fiction Novel for New Adults),Fiction,Publishing,AUD,2016-02-09,1194.0,2016-01-09 02:10:38,1205.0,successful,34,AU,848.71407115,854.4281358576187,
68845511,LKWD Music Fest 2014,Music,Music,USD,2014-07-10,10000.0,2014-06-10 19:42:03,2111.0,failed,34,US,2111.0,2111.0,
284079912,"Mephisto, son of the hell",Webseries,Film & Video,EUR,2016-06-17,300.0,2016-05-18 22:35:47,0.0,failed,0,AT,0.0,0.0,
2134928854,The Tribes of the Black Rock Desert,Nonfiction,Publishing,USD,2012-04-15,10000.0,2012-02-15 00:47:26,50.0,failed,2,US,50.0,50.0,
839343575,"I AM THAT,",Drinks,Food,USD,2016-06-29,5000.0,2016-05-30 19:34:32,2.0,failed,2,US,2.0,2.0,
544014959,King of that Also,Performance Art,Art,USD,2015-12-06,3000.0,2015-11-06 06:03:12,3157.0,successful,45,US,3157.0,3157.0,
1051084512,The adventures of Jim Dandy and Muddflapp,Documentary,Film & Video,USD,2013-11-27,1000.0,2013-10-28 17:50:09,5.0,failed,1,US,5.0,5.0,
876118028,The Major Minus,Music,Music,USD,2015-06-15,5000.0,2015-05-16 01:36:08,5150.0,undefined,0,"N,0""",,5150.0,
63602890,@ChrisRiceNY's NEXT 2 Videos!,Music Videos,Film & Video,USD,2016-08-31,10000.0,2016-07-30 14:54:01,10000.0,successful,44,US,1680.0,10000.0,
1333525537,Factions - Animated Web Series.,Animation,Film & Video,USD,2013-04-15,2500.0,2013-03-26 03:25:11,2586.0,successful,46,US,2586.0,2586.0,
269442578,Outback EV,Technology,Technology,AUD,2017-04-06,95000.0,2017-03-02 02:13:56,14120.0,failed,68,AU,669.50456716,10627.728435947614,
1512868677,Finally Ajia,Music,Music,USD,2012-04-24,4500.0,2012-03-10 15:37:42,0.0,failed,0,US,0.0,0.0,
172027133,The HuMn Wallet - the best minimal RFID blocking wallet,Design,Design,USD,2012-04-03,66000.0,2012-02-23 20:00:18,295402.31,successful,3491,US,295402.31,295402.31,
415071726,RETOOLING! Dos: The game of one-upmanship (Canceled),Tabletop Games,Games,USD,2016-02-19,10000.0,2016-01-20 17:04:59,280.0,canceled,8,US,280.0,280.0,
